,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1550,1550,1550,GerDracor/ayrenhoff-der-postzug.xml,Die Vorigen.,0,12,stage_direction,2,14,pre_speech,,,,,no_annotation,K,,1769.0,no_annotation,no_annotation
1551,1551,1551,GerDracor/ayrenhoff-der-postzug.xml,Der Baron.,13,23,stage_direction,2,14,pre_speech,,,,,no_annotation,K,,1769.0,no_annotation,no_annotation
1552,1552,1552,GerDracor/ayrenhoff-der-postzug.xml,Die Baroninn.,24,37,stage_direction,2,14,pre_speech,,,,,no_annotation,K,,1769.0,no_annotation,no_annotation
1553,1553,1553,GerDracor/ayrenhoff-der-postzug.xml,Das Fräulein.,38,51,stage_direction,2,14,pre_speech,,,,,no_annotation,K,,1769.0,no_annotation,no_annotation
1554,1554,1554,GerDracor/ayrenhoff-der-postzug.xml,Blumenkranz.,52,64,stage_direction,2,14,pre_speech,,,,,no_annotation,K,,1769.0,no_annotation,no_annotation
1555,1555,1555,GerDracor/ayrenhoff-der-postzug.xml,Der Hauptmann.,65,79,stage_direction,2,14,pre_speech,,,,,no_annotation,K,,1769.0,no_annotation,no_annotation
1556,1556,1556,GerDracor/ayrenhoff-der-postzug.xml,Lisette.,92,100,stage_direction,2,14,pre_speech,,,,,no_annotation,K,,1769.0,no_annotation,no_annotation
1557,1557,1557,GerDracor/ayrenhoff-der-postzug.xml,Was der Geyer!,0,14,character_speech,2,14,,BARON.,#baron,679.0,MALE,abhorrence,K,,1769.0,negative,emotions of rejection
1558,1558,1558,GerDracor/ayrenhoff-der-postzug.xml,"ist es wahr Reitbahn, daß du meine Tochter verhandelt hast?",15,74,character_speech,2,14,,BARON.,#baron,679.0,MALE,no_annotation,K,,1769.0,no_annotation,no_annotation
1559,1559,1559,GerDracor/ayrenhoff-der-postzug.xml,Es ist alles richtig; die Schäcken sind mein.,0,45,character_speech,2,14,,REITBAHN.,#reitbahn,680.0,MALE,joy,K,,1769.0,positive,emotions of pleasure
1560,1560,1560,GerDracor/ayrenhoff-der-postzug.xml,Cela est bien drôle Madame.,0,27,character_speech,2,14,,BLUMENKRANZ.,#blumenkranz,681.0,MALE,no_annotation,K,,1769.0,no_annotation,no_annotation
1561,1561,1561,GerDracor/ayrenhoff-der-postzug.xml,"Bien drôle, sagen Sie?",0,22,character_speech,2,14,,BARONINN.,#die_baroninn,682.0,FEMALE,no_annotation,K,,1769.0,no_annotation,no_annotation
1562,1562,1562,GerDracor/ayrenhoff-der-postzug.xml,"– Und wie haben Sie sich unterstehen können, mir
              einen solchen Affront anzuthun?",23,117,character_speech,2,14,,BARONINN.,#die_baroninn,682.0,FEMALE,anger,K,,1769.0,negative,emotions of rejection
1563,1563,1563,GerDracor/ayrenhoff-der-postzug.xml,sagen Sie Herr Major!,118,139,character_speech,2,14,,BARONINN.,#die_baroninn,682.0,FEMALE,no_annotation,K,,1769.0,no_annotation,no_annotation
1564,1564,1564,GerDracor/ayrenhoff-der-postzug.xml,"Dem Grafen Reitbahn waren meine Schäcken lieber als seine Braut; und ich hätte nicht
              nur meine Schäcken, ich hätte mein Blut für das Fräulein gegeben.",0,164,character_speech,2,14,,MAJOR.,#major,683.0,MALE,love,K,,1769.0,positive,emotions of affection
1565,1565,1565,GerDracor/ayrenhoff-der-postzug.xml,Mein Schatz!,0,12,character_speech,2,14,,BARON.,#baron,684.0,MALE,joy,K,,1769.0,positive,emotions of pleasure
1566,1566,1566,GerDracor/ayrenhoff-der-postzug.xml,"Nicht der Major, der närrische Reitbahn hat uns beleidigt.",13,71,character_speech,2,14,,BARON.,#baron,684.0,MALE,abhorrence,K,,1769.0,negative,emotions of rejection
1567,1567,1567,GerDracor/ayrenhoff-der-postzug.xml,Auch ist das Fräulein noch nicht mein: der Graf steht nur von seinen Ansprüchen ab.,0,83,character_speech,2,14,,MAJOR.,#major,685.0,MALE,no_annotation,K,,1769.0,no_annotation,no_annotation
1568,1568,1568,GerDracor/ayrenhoff-der-postzug.xml,Mein Glück hängt nun bloß von Dero Gnade und dem Willen ihrer Fräulein Tochter ab.,98,180,character_speech,2,14,,MAJOR.,#major,685.0,MALE,love,K,,1769.0,positive,emotions of affection
1569,1569,1569,GerDracor/ayrenhoff-der-postzug.xml,"Ja, das ist noch das Beste.",0,27,character_speech,2,14,,BARONINN.,#die_baroninn,686.0,FEMALE,no_annotation,K,,1769.0,no_annotation,no_annotation
1570,1570,1570,GerDracor/ayrenhoff-der-postzug.xml,Erschrecklicher Affront!,28,52,character_speech,2,14,,BARONINN.,#die_baroninn,686.0,FEMALE,being moved,K,,1769.0,being moved,being moved
1571,1571,1571,GerDracor/ayrenhoff-der-postzug.xml,Graf Reitbahn!,53,67,character_speech,2,14,,BARONINN.,#die_baroninn,686.0,FEMALE,no_annotation,K,,1769.0,no_annotation,no_annotation
1572,1572,1572,GerDracor/ayrenhoff-der-postzug.xml,"schmeicheln Sie
              sich nicht, daß ihr abscheulicher Handel Statt finden wird.",68,157,character_speech,2,14,,BARONINN.,#die_baroninn,686.0,FEMALE,abhorrence,K,,1769.0,negative,emotions of rejection
1573,1573,1573,GerDracor/ayrenhoff-der-postzug.xml,"Ich werde Sie verklagen,
              bey Hofe werd' ich Sie verklagen; und ich will nicht leben, oder eine hinlängliche
              Genugthuung erhalten.",158,315,character_speech,2,14,,BARONINN.,#die_baroninn,686.0,FEMALE,suffering,K,,1769.0,negative,emotions of suffering and empathy
1574,1574,1574,GerDracor/ayrenhoff-der-postzug.xml,"Der Handel kann nicht mehr zurückgehen, das ist vergebens.",0,58,character_speech,2,14,,REITBAHN.,#reitbahn,687.0,MALE,no_annotation,K,,1769.0,no_annotation,no_annotation
1575,1575,1575,GerDracor/ayrenhoff-der-postzug.xml,"Verklagen können Sie mich,
              wo Sie wollen.",59,114,character_speech,2,14,,REITBAHN.,#reitbahn,687.0,MALE,no_annotation,K,,1769.0,no_annotation,no_annotation
1576,1576,1576,GerDracor/ayrenhoff-der-postzug.xml,Die Schäcken sind mein.,115,138,character_speech,2,14,,REITBAHN.,#reitbahn,687.0,MALE,joy,K,,1769.0,positive,emotions of pleasure
